cod_ibge;municipio;casos_dengue;precipitacao_total_anual;temp_media_anual;vento_vlc_media_anual;saneamento_basico;abastecimento_agua;esgotamento_sanitario;coleta_residuos;total_coleta_residuos;drenagem_urbana;pop_estimada;pib_municipio;desp_saude_percapta;dens_demografica;desp_percapta_RSU
3538709;PIRACICABA;1536;0,96;209,01;22,59;Não;;;Não;0;;422884;0;1165,15;306,87;0
3538808;PIRAJU;21;0,67;125,67;14,23;Sim;Sim;Sim;Não;0;Não ;29429;0;1429,87;58,32;0
3538907;PIRAJUI;76;0,53;115,8;8,09;Sim;Sim;Sim;Não;0;Sim;22433;0;986,65;27,23;0
3539004;PIRANGI;224;0,63;278,88;27,06;Sim;Sim;Sim;Não;0;Sim;10883;0;1924,36;50,43;0
3539103;PIRAPORA DO BOM JESUS;3;0,12;56,38;4,64;;;;Não;0;;18350;0;1026,55;169,14;0
3539202;PIRAPOZINHO;345;1,27;260,94;13,17;Não;;;Não;0;;25343;0;1152,54;53,06;0
3539301;PIRASSUNUNGA;73;0,64;191,3;12,06;Sim;Sim;Sim;Não;0;Sim;73520;0;1156,37;101,11;0
3539400;PIRATININGA;71;0,7;193,84;12,99;Sim;Sim;Sim;Não;0;Não ;15084;0;1291,01;37,48;0
3539509;PITANGUEIRAS;776;0;0;0;Não;;;Não;0;;33685;0;1306,72;78,22;0
3539608;PLANALTO;455;0,93;277,87;27,08;Sim;Sim;Sim;Não;0;Sim;4390;0;2659,46;15,15;0
3539707;PLATINA;120;0;0;0;Sim;Sim;Sim;Não;0;Sim;3026;0;2309,61;9,24;0
3539806;POA;15;0,41;93,88;9,47;Sim;Sim;Sim;Não;0;Sim;103780;0;957,38;6011,35;0
3539905;POLONI;380;0;0;0;Sim;Sim;Sim;Não;0;Sim;5591;0;1363,85;41,38;0
3540002;POMPEIA;133;0,83;135,92;10,47;Sim;Sim;Sim;Não;0;Sim;20194;0;1777,6;25,74;0
3540101;PONGAI;21;0,09;66,87;4,21;Sim;Sim;Sim;Não;0;Não ;3396;0;1990,81;18,52;0
3540200;PONTAL;265;1,14;195,7;17,42;Sim;Sim;Sim;Não;0;Sim;37625;0;1228,48;105,58;0
3540259;PONTALINDA;262;0,41;238,7;23,24;Sim;Sim;Sim;Não;0;Sim;4127;0;1419,76;19,70;0
3540309;PONTES GESTAL;100;0;0;0;Sim;Sim;Sim;Não;0;Não ;2388;0;3375,82;10,98;0
3540408;POPULINA;215;0,32;162,02;15,86;Sim;Sim;Sim;Não;0;Sim;4128;0;1612,08;13,07;0
3540507;PORANGABA;6;0,1;40,83;4,19;Sim;Sim;Sim;Não;0;Sim;10435;0;1137,62;39,28;0
3540606;PORTO FELIZ;1432;0,63;185,77;18,9;Sim;Sim;Sim;Não;0;Sim;56440;0;1386,73;101,38;0
3540705;PORTO FERREIRA;117;1;217,63;13,15;Não;;;Não;0;;52640;0;1092,03;214,94;0
3540754;POTIM;47;1,2;147,32;11,15;Sim;;;Não;0;;20385;0;874,19;456,62;0
3540804;POTIRENDABA;234;0,93;277,87;27,08;Sim;Sim;Sim;Não;0;Sim;18473;0;1012;53,94;0
3540853;PRACINHA;17;0,25;64,25;2,48;Sim;Sim;Sim;Não;0;Sim;2580;0;2111,15;40,92;0
3540903;PRADOPOLIS;93;1,09;216,82;21,31;Sim;Sim;Sim;Não;0;Sim;17080;0;1146,96;102,04;0
3541000;PRAIA GRANDE;30;1,09;162,59;15,32;Sim;Sim;Sim;Não;0;Sim;349233;0;1342,55;2333,63;0
3541059;PRATANIA;0;0;0;0;Não;;;Não;0;;5122;0;1694,48;29,25;0
3541109;PRESIDENTE ALVES;0;0;0;0;Não;;;Não;0;;3806;0;1745,63;13,28;0
3541208;PRESIDENTE BERNARDES;151;0,95;213,41;9,99;Sim;Sim;Sim;Não;0;Sim;14483;0;1385,72;19,33;0
3541307;PRESIDENTE EPITACIO;362;1,26;257,7;12,27;Sim;Sim;Sim;Não;0;Sim;39517;0;1061,32;31,36;0
3541406;PRESIDENTE PRUDENTE;8609;1,43;287,57;13,84;Não;;;Não;0;;225537;0;950,87;402,29;0
3541505;PRESIDENTE VENCESLAU;931;1,26;257,7;12,27;Sim;Sim;Sim;Não;0;Não ;35219;0;1217,47;46,64;0
3541604;PROMISSAO;136;0,75;183,17;13,14;Sim;Sim;Sim;Não;0;Sim;35135;0;1112,04;45,09;0
3541653;QUADRA;1;0,05;20,03;1,79;Sim;;;Não;0;;3404;0;2711,39;16,55;0
3541703;QUATA;595;0,94;164,16;11,33;Não;;;Não;0;;13160;0;1871,59;20,20;0
3541802;QUEIROZ;565;0,73;180,78;23,04;;;;Não;0;;3262;0;3139,5;13,89;0
3541901;QUELUZ;67;0,79;128,81;5,68;Não;;;Não;0;;9172;0;1692,88;36,78;0
3542008;QUINTANA;509;1,23;183,59;21,03;Sim;Sim;Sim;Não;0;Não ;7030;0;1942,77;22,04;0
3542107;RAFARD;28;0,29;65,2;6,16;Não;;;Não;0;;8962;0;1447,79;73,67;0
3542206;RANCHARIA;274;1,17;183,58;13,45;Não;;;Não;0;;28589;0;1162,14;18,01;0
3542305;REDENCAO DA SERRA;1;0,03;17,62;1,66;Não;;;Não;0;;4489;0;1751,56;14,51;0
3542404;REGENTE FEIJO;854;1,43;287,57;13,84;Sim;Sim;Sim;Não;0;Sim;20133;0;1111,1;76,47;0
3542503;REGINOPOLIS;82;0,12;150;8,6;Sim;Sim;Sim;Não;0;Sim;7660;0;1682,04;18,66;0
3542602;REGISTRO;4;0,25;85,09;7,17;Sim;Sim;Sim;Não;0;Sim;59906;0;1133,23;82,95;0
3542701;RESTINGA;49;0,6;62,87;4,56;Sim;Sim;Sim;Não;0;Sim;6405;0;1752,69;26,06;0
3542800;RIBEIRA;4;0,32;13,95;0,92;Sim;Sim;Sim;Não;0;Sim;3134;0;3211,23;9,33;0
3542909;RIBEIRAO BONITO;540;1,43;204,72;12,93;Não;;;Não;0;;10997;0;514,09;23,32;0
3543006;RIBEIRAO BRANCO;2;0,11;19,11;1,02;Sim;Não;Não ;Não;0;Não ;18624;0;1140,58;26,70;0
3543105;RIBEIRAO CORRENTE;99;1,07;147,57;11,57;Sim;Sim;Sim;Não;0;Não ;4606;0;1860,83;31,05;0
3543204;RIBEIRAO DO SUL;36;0;0;0;Sim;Sim;Sim;Não;0;Não ;4675;0;2209,49;23,01;0
3543238;RIBEIRAO DOS INDIOS;26;0,43;131,7;3,25;;;;Não;0;;2026;0;2955,45;10,31;0
3543253;RIBEIRAO GRANDE;2;0;0;0;Sim;Sim;Sim;Não;0;Sim;7450;0;1151,41;22,35;0
3543303;RIBEIRAO PIRES;43;1,52;176,89;16,59;Sim;Sim;Sim;Não;0;Não ;115542;0;1234,94;1167,42;0
3543402;RIBEIRAO PRETO;8286;1,65;265,59;24,8;Sim;Sim;Sim;Não;0;Sim;697942;0;1127,19;1072,25;0
3543501;RIVERSUL;2;0,11;19,11;1,02;Sim;Sim;Sim;Não;0;Sim;5603;0;1578,88;14,52;0
3543600;RIFAINA;9;0;0;0;Não;;;Não;0;;4044;0;2545,4;24,88;0
3543709;RINCAO;417;1,36;221,91;21,53;Não;;;Não;0;;9107;0;1428,43;28,76;0
3543808;RINOPOLIS;729;1,72;209,23;24,45;Sim;;;Não;0;;9264;0;1368,41;25,84;0
3543907;RIO CLARO;424;0,96;209,01;22,59;Não;;;Não;0;;201309;0;1485,66;403,89;0
3544004;RIO DAS PEDRAS;9;0,27;77,96;8,83;Sim;Sim;Sim;Não;0;Sim;31315;0;813,35;138,16;0
3544103;RIO GRANDE DA SERRA;1;0,05;17,16;1,56;Sim;Sim;Sim;Não;0;Sim;44169;0;529,12;1215,40;0
3544202;RIOLANDIA;437;0;0;0;Sim;Sim;Sim;Não;0;Sim;10311;0;2137,21;16,32;0
3544251;ROSANA;765;1,27;260,94;13,17;Sim;Sim;Sim;Não;0;Sim;17455;0;1780,44;23,46;0
3544301;ROSEIRA;34;0,17;73,39;6,29;Não;;;Não;0;;10823;0;1375,34;83,35;0
3544400;RUBIACEA;113;1;186,63;14,65;Sim;Sim;Sim;Não;0;Sim;2700;0;2390,97;11,42;0
3544509;RUBINEIA;95;0,31;160,15;14,95;Não;;;Não;0;;3825;0;2704,27;15,75;0
3544608;SABINO;6;0,08;39,98;2,73;Sim;Sim;Sim;Não;0;Sim;5113;0;1819,15;16,75;0
3544707;SAGRES;22;0,53;160,23;8,42;Sim;Sim;Sim;Não;0;Sim;2473;0;1866,54;16,72;0
3544806;SALES;25;0,09;88,9;5,48;Sim;;;Não;0;;6430;0;1676,1;20,84;0
3544905;SALES OLIVEIRA;50;1,24;218,07;15,42;Não;;;Não;0;;11405;0;1737,34;37,30;0
3545001;SALESOPOLIS;0;0;0;0;Sim;Sim;Sim;Não;0;Não ;15205;0;885,71;35,78;0
3545100;SALMOURAO;90;0,67;160,8;13,14;Não;;;Não;0;;4808;0;1372,48;27,80;0
3545159;SALTINHO;93;0,47;141,45;15,22;Sim;Sim;Sim;Não;0;Sim;8153;0;1620,17;81,74;0
3545209;SALTO;581;0,79;203,55;21,49;Sim;Não;Sim;Não;0;Sim;134094;0;1165,24;1007,79;0
3545308;SALTO DE PIRAPORA;4;0,07;61,86;7,99;Não;;;Não;0;;43722;0;1328,74;155,92;0
3545407;SALTO GRANDE;135;0;0;0;Sim;;;Não;0;;9048;0;1442,45;48,02;0
3545506;SANDOVALINA;60;0,67;188,97;8,07;Sim;Sim;Sim;Não;0;Sim;3645;0;2887,06;8,00;0
3545605;SANTA ADELIA;288;0,56;280,47;27,54;Sim;Sim;Sim;Não;0;Sim;14020;0;1236,09;42,45;0
3545704;SANTA ALBERTINA;620;0,46;263,17;26,57;Sim;Sim;Sim;Não;0;Sim;6388;0;1845,98;23,43;0
3545803;SANTA BARBARA D'OESTE;4973;0,96;209,01;22,59;Sim;Sim;Sim;Não;0;Sim;183324;0;1198,71;676,40;0
3546009;SANTA BRANCA;7;0,84;94,19;6,16;Sim;Sim;Sim;Não;0;Sim;13974;0;1049,06;51,33;0
3546108;SANTA CLARA D'OESTE;166;0,31;186,75;17,5;Sim;Sim;Sim;Não;0;Sim;2594;0;2255,15;14,14;0
3546207;SANTA CRUZ DA CONCEICAO;10;0,2;55,75;3,09;Sim;Sim;Sim;Não;0;Sim;4275;0;1790,93;28,48;0
3546256;SANTA CRUZ DA ESPERANCA;19;0,8;44,27;3,54;Sim;Sim;Sim;Não;0;Sim;2115;0;3056,29;14,28;0
3546306;SANTA CRUZ DAS PALMEIRAS;112;0,67;191,54;12,07;Sim;Sim;Sim;Não;0;Sim;28871;0;1074,21;97,76;0
3546405;SANTA CRUZ DO RIO PARDO;2132;0;0;0;Sim;Sim;Sim;Não;0;Não ;46424;0;1844,74;41,65;0
3546504;SANTA ERNESTINA;134;0,88;147,6;14,52;Sim;Sim;Sim;Não;0;Sim;6114;0;1097,24;45,48;0
3546603;SANTA FE DO SUL;1041;0,85;312,9;32,12;Sim;Sim;Sim;Não;0;Sim;34752;0;1318,33;168,26;0
3546702;SANTA GERTRUDES;320;0,65;147,97;14,95;Sim;Sim;Sim;Não;0;Sim;23597;0;1614,27;240,07;0
3546801;SANTA ISABEL;39;0,57;96,73;9,27;Não;;;Não;0;;53155;0;1124,26;146,30;0
3546900;SANTA LUCIA;640;1,13;163,08;9,46;Não;;;Não;0;;7156;0;1235,6;46,51;0
3547007;SANTA MARIA DA SERRA;14;0,22;110,27;10,92;Sim;Sim;Sim;Não;0;Sim;5244;0;1707,15;20,76;0
3547106;SANTA MERCEDES;572;1,17;237,34;8,34;Sim;;;Não;0;;2955;0;1668,2;17,72;0
3547205;SANTANA DA PONTE PENSA;133;0,31;160,15;14,95;Não;;;Não;0;;1670;0;4755,96;12,86;0
3547304;SANTANA DE PARNAIBA;127;1,71;218,26;16,17;Sim;Sim;Não ;Não;0;Sim;153733;0;2335,9;854,31;0
3547403;SANTA RITA D'OESTE;220;0,31;186,75;17,5;Sim;Sim;Sim;Não;0;Sim;2732;0;2441,22;13,02;0
3547502;SANTA RITA DO PASSA QUATRO;750;0,83;197,8;16,56;Sim;Sim;Sim;Não;0;Sim;24844;0;1342,99;32,94;0
3547601;SANTA ROSA DE VITERBO;443;1,84;245,79;20,56;Sim;Não;Não ;Não;0;Não ;23414;0;1167,24;81,14;0
3547650;SANTA SALETE;448;0,32;212,23;20,25;Sim;Sim;Sim;Não;0;Sim;1644;0;2974,01;20,76;0
3547700;SANTO ANASTACIO;126;1,12;261,73;13,14;Não;;;Não;0;;17979;0;1234,43;32,52;0
3547809;SANTO ANDRE;165;2,01;239,83;22,59;Sim;Sim;Sim;Não;0;Sim;748390;0;1129,35;4257,49;0
3547908;SANTO ANTONIO DA ALEGRIA;30;0,32;106,54;7,92;Sim;Sim;Sim;Não;0;Sim;6772;0;1703;21,82;0
3548005;SANTO ANTONIO DE POSSE;225;0,59;145,51;4,94;Sim;;;Não;0;;23225;0;1482,72;150,68;0
3548054;SANTO ANTONIO DO ARACANGUA;350;1,07;103,25;6,33;Sim;;;Não;0;;8374;0;2243,7;6,40;0
3548104;SANTO ANTONIO DO JARDIM;3;0,07;17,11;0,88;;;;Não;0;;6125;0;1473,32;55,70;0
3548203;SANTO ANTONIO DO PINHAL;1;0;11,76;1,21;Sim;Sim;Sim;Não;0;Sim;7128;0;1311,14;53,59;0
3548302;SANTO EXPEDITO;215;0,66;137,96;5,6;Sim;Sim;Sim;Não;0;Sim;2999;0;1484,88;31,75;0
3548401;SANTOPOLIS DO AGUAPEI;172;1,21;186,39;21,07;Sim;Sim;Sim;Não;0;Sim;3902;0;1987,04;30,48;0
3548500;SANTOS;792;3,2;274,58;18,21;Sim;Sim;Sim;Não;0;Sim;418613;0;2083,94;1489,55;0
3548609;SAO BENTO DO SAPUCAI;0;0;0;0;Sim;Sim;Sim;Não;0;Sim;11665;0;1265,33;46,18;0
3548708;SAO BERNARDO DO CAMPO;335;2,01;239,83;22,59;Não;;;Não;0;;810406;0;1828,1;1978,86;0
3548807;SAO CAETANO DO SUL;195;2,01;239,83;22,59;Sim;Sim;Sim;Não;0;Sim;165535;0;3096,58;10797,40;0
3548906;SAO CARLOS;4355;2,3;247,63;16,28;Sim;Sim;Sim;Não;0;Sim;254612;0;1129,14;223,95;0
3549003;SAO FRANCISCO;375;0,41;211,68;20,48;Não;;;Não;0;;2603;0;1651,62;34,44;0
3549102;SAO JOAO DA BOA VISTA;90;1,43;261,85;16,22;Sim;Sim;Sim;Não;0;Sim;92482;0;1584,59;179,09;0
3549201;SAO JOAO DAS DUAS PONTES;56;0,13;133,69;13,51;Sim;Sim;Sim;Não;0;Sim;2580;0;1882,21;19,93;0
3549250;SAO JOAO DE IRACEMA;227;0,36;211,22;20,83;Não;;;Não;0;;1846;0;2727,34;10,35;0
3549300;SAO JOAO DO PAU D'ALHO;190;1,22;233,76;8,91;Sim;Sim;Sim;Não;0;Sim;2241;0;2385,16;19,05;0
3549409;SAO JOAQUIM DA BARRA;41;1,24;244,59;16,52;Sim;Sim;Sim;Não;0;Sim;48543;0;1087,29;118,15;0
3549508;SAO JOSE DA BELA VISTA;4;0,13;40,76;3,06;Não;;;Não;0;;7631;0;1268,33;27,55;0
3549607;SAO JOSE DO BARREIRO;0;0;0;0;Sim;Sim;Sim;Não;0;Sim;3855;0;2024,63;6,76;0
3549706;SAO JOSE DO RIO PARDO;434;0,98;216,79;13,23;Sim;Sim;Sim;Não;0;Sim;52203;0;1152,51;124,39;0
3549805;SAO JOSE DO RIO PRETO;25057;0,93;277,87;27,08;Sim;Sim;Sim;Não;0;Sim;479851;0;1191,86;1110,91;0
3549904;SAO JOSE DOS CAMPOS;2113;1,72;246,47;22,91;Sim;Sim;Sim;Não;0;Sim;696564;0;1385,56;633,58;0
3549953;SAO LOURENCO DA SERRA;2;0,32;41,29;2,57;Não;;;Não;0;;16051;0;1222,81;86,08;0
3550001;SAO LUIS DO PARAITINGA;5;0,22;37,86;1,81;Sim;Sim;Sim;Não;0;Sim;10337;0;1451,87;16,75;0
3550100;SAO MANUEL;84;0,12;110,9;9,51;Sim;Sim;Sim;Não;0;Sim;37296;0;1171,62;57,31;0
3550209;SAO MIGUEL ARCANJO;4;0,11;48,67;6,12;Sim;Sim;Sim;Não;0;Sim;32035;0;1099,15;34,43;0
3550308;SAO PAULO;13201;2,01;239,83;22,59;Não;;;Não;0;;11450609;0;1580,31;7527,34;0
3550407;SAO PEDRO;249;0,5;144,64;14,83;Não;;;Não;0;;38206;0;1585,22;62,50;0
3550506;SAO PEDRO DO TURVO;177;0;0;0;Sim;Sim;Sim;Não;0;Sim;7217;0;2116,69;9,87;0
3550605;SAO ROQUE;43;0,84;98,28;6,67;Sim;Sim;Sim;Não;0;Sim;79479;0;1276,01;258,97;0
3550704;SAO SEBASTIAO;1084;0;0;0;Sim;;;Não;0;;81539;0;2776,03;202,63;0
3550803;SAO SEBASTIAO DA GRAMA;4;0,07;60,23;3,23;Sim;Sim;Sim;Não;0;Sim;10452;0;1516,37;41,41;0
3550902;SAO SIMAO;27;1,4;134,61;10,53;Não;;;Não;0;;13448;0;2028,93;21,79;0
3551009;SAO VICENTE;24;1,52;217,24;20,88;Sim;Sim;Sim;Não;0;Sim;329929;0;967,73;2226,98;0
3551108;SARAPUI;0;0;0;0;Não;;;Não;0;;10359;0;1186,51;29,38;0
3551207;SARUTAIA;66;0;0;0;Não;;;Não;0;;3703;0;1645,48;26,15;0
3551306;SEBASTIANOPOLIS DO SUL;131;0;0;0;Não;;;Não;0;;3129;0;3153,93;18,64;0
3551405;SERRA AZUL;139;0,53;152,26;12,79;Sim;Sim;Sim;Não;0;Sim;12735;0;450,72;44,98;0
3551504;SERRANA;239;1,34;223,27;18;Não;;;Não;0;;43872;0;974,64;348,06;0
3551603;SERRA NEGRA;16;0,37;80,05;3,69;Sim;Sim;Sim;Não;0;Sim;29868;0;1131,83;146,60;0
3551702;SERTAOZINHO;3474;1,07;218,87;19,49;Sim;Sim;Sim;Não;0;Sim;126762;0;1157,63;314,48;0
3551801;SETE BARRAS;0;0;0;0;Sim;Sim;Sim;Não;0;Sim;12732;0;1277,45;11,98;0
3551900;SEVERINIA;292;0;0;0;Sim;Sim;Sim;Não;0;Sim;14582;0;1210,72;103,82;0
3552007;SILVEIRAS;1;0,16;21,81;0,95;Sim;Sim;Sim;Não;0;Não ;6183;0;2015,47;14,91;0
3552106;SOCORRO;52;0,89;127,78;3,69;Sim;;;Não;0;;40097;0;1277,26;89,30;0
3552205;SOROCABA;1538;0,93;224,78;23,66;Não;;;Não;0;;722628;0;1187,7;1606,30;0
3552304;SUD MENNUCCI;157;0,74;262,49;26,39;Sim;Sim;Sim;Não;0;Sim;7356;0;2672,01;12,37;0
3552403;SUMARE;1030;0,96;209,01;22,59;Não;;;Não;0;;279260;0;830,6;1819,70;0
3552502;SUZANO;451;2,65;205,03;13,51;Não;;;Não;0;;307092;0;974,28;1489,03;0
3552551;SUZANAPOLIS;370;0,75;210,74;21,99;Não;;;Não;0;;3408;0;2298,97;10,31;0
3552601;TABAPUA;195;0,4;230,5;22,06;Sim;Sim;Sim;Não;0;Sim;11323;0;1209,23;32,75;0
3552700;TABATINGA;102;0,25;192,74;14,77;Sim;Sim;Não ;Não;0;Sim;14768;0;1307,4;40,06;0
3552809;TABOAO DA SERRA;47;1,43;174,23;13,93;Não;;;Não;0;;273329;0;941,38;13406,37;0
3552908;TACIBA;113;0,15;77,85;4,72;Sim;Sim;Sim;Não;0;Sim;6256;0;2136,46;10,30;0
3553005;TAGUAI;3;0,46;55,47;6,65;Não;;;Não;0;;12655;0;1520,67;87,08;0
3553104;TAIACU;24;0;0;0;Sim;Sim;Sim;Não;0;Sim;5678;0;1617,06;53,04;0
3553203;TAIUVA;53;0;0;0;Sim;;;Não;0;;6540;0;1411,42;49,37;0
3553302;TAMBAU;25;0,5;127,9;7,63;Sim;;;Não;0;;21442;0;1293,9;38,17;0
3553401;TANABI;1490;0;0;0;Não;;;Não;0;;25256;0;1163,86;33,80;0
3553500;TAPIRAI;3;0;0;0;Sim;Sim;Sim;Não;0;Sim;7996;0;1435,37;10,59;0
3553609;TAPIRATIBA;0;0;0;0;Sim;;;Não;0;;11822;0;1564,23;53,28;0
3553658;TAQUARAL;205;0;0;0;Não;;;Não;0;;2620;0;3491,38;48,62;0
3553708;TAQUARITINGA;505;0,63;251,34;24,93;Sim;Sim;Sim;Não;0;Sim;52272;0;1254,9;87,95;0
3553807;TAQUARITUBA;10;0,32;82,2;5,06;Sim;Sim;Sim;Não;0;Sim;24335;0;1351,16;54,26;0
3553856;TAQUARIVAI;7;0,21;52,61;4,48;Sim;Sim;Sim;Não;0;Sim;6862;0;1448,72;29,60;0
3553906;TARABAI;201;1,27;260,94;13,17;Sim;;;Não;0;;6536;0;1512,37;32,46;0
3553955;TARUMA;721;0,67;119,94;8,01;Sim;;;Não;0;;14867;0;1553,31;49,08;0
3554003;TATUI;26;0,92;206,23;22,15;Sim;Sim;Sim;Não;0;Sim;123818;0;1216,7;236,41;0
3554102;TAUBATE;1571;1,72;246,47;22,91;Sim;Sim;Sim;Não;0;Sim;310504;0;1415,63;496,80;0
3554201;TEJUPA;0;0;0;0;Não;;;Não;0;;4131;0;1613,14;13,95;0
3554300;TEODORO SAMPAIO;3589;1,43;287,57;13,84;Sim;Sim;Sim;Não;0;Sim;22167;0;1317,47;14,25;0
3554409;TERRA ROXA;154;0;0;0;Sim;Sim;Sim;Não;0;Sim;7908;0;1647,77;35,70;0
3554508;TIETE;282;0,87;187,23;19,69;Sim;Sim;Sim;Não;0;Sim;37657;0;1028,74;93,12;0
3554607;TIMBURI;1;0;0;0;Não;;;Não;0;;2465;0;2972,91;12,53;0
3554656;TORRE DE PEDRA;0;0;0;0;Sim;;;Não;0;;2047;0;2400,97;28,69;0
3554706;TORRINHA;12;0,08;64,27;6,13;Sim;Sim;Sim;Não;0;Sim;9335;0;1569,29;29,61;0
3554755;TRABIJU;19;0,58;83,91;4,98;Sim;Sim;Sim;Não;0;Sim;1681;0;3546,95;26,51;0
3554805;TREMEMBE;182;0,92;157,45;14,4;Sim;Sim;Sim;Não;0;Sim;51094;0;781,63;267,38;0
3554904;TRES FRONTEIRAS;294;0,31;136,54;13,11;Sim;;;Não;0;;6793;0;970,96;44,81;0
3554953;TUIUTI;0;0;0;0;Sim;Sim;Sim;Não;0;Não ;6772;0;1029,46;53,44;0
3555000;TUPA;3135;1,85;280,2;34,14;Sim;;;Não;0;;63925;0;1157,79;101,79;0
3555109;TUPI PAULISTA;1285;1,55;283,63;14,57;Sim;Sim;Sim;Não;0;Sim;15842;0;1346,06;64,72;0
3555208;TURIUBA;42;0,49;120,81;9,97;Não;;;Não;0;;1819;0;2766,74;11,87;0
3555307;TURMALINA;103;0,31;186,75;17,5;Não;;;Não;0;;1671;0;4108,09;11,31;0
3555356;UBARANA;538;0,77;186,65;16,07;Sim;Sim;Sim;Não;0;Sim;5364;0;1668,42;25,56;0
3555406;UBATUBA;173;1,07;200,12;12,71;Sim;Sim;Sim;Não;0;Sim;92874;0;1481,74;131,16;0
3555505;UBIRAJARA;9;0;0;0;Sim;Sim;Sim;Não;0;Sim;5127;0;1526,8;18,17;0
3555604;UCHOA;269;0,23;254,72;25,19;Sim;Sim;Sim;Não;0;Sim;10387;0;1271,83;41,15;0
3555703;UNIAO PAULISTA;50;0,51;141,71;12,71;Sim;Sim;Sim;Não;0;Não ;1603;0;3306,7;20,28;0
3555802;URANIA;1690;0,56;288,1;29,55;Não;;;Não;0;;8833;0;1448;42,21;0
3555901;URU;3;0,34;71,91;4,51;Sim;Sim;Sim;Não;0;Sim;1386;0;3581,32;9,43;0
3556008;URUPES;73;0,07;203,64;20,93;Sim;;;Não;0;;13737;0;1569,01;42,41;0
3556107;VALENTIM GENTIL;265;0;0;0;Não;;;Não;0;;14074;0;1267,66;93,99;0
3556206;VALINHOS;1219;1,55;247,68;22,93;Sim;Sim;Sim;Não;0;Sim;126225;0;1390,36;849,78;0
3556305;VALPARAISO;272;1,38;214,72;15,23;Não;;;Não;0;;24229;0;1807,53;28,25;0
3556354;VARGEM;0;0;0;0;;;;Não;0;;10499;0;829,72;73,63;0
3556404;VARGEM GRANDE DO SUL;7;0,53;106,92;6,47;Sim;Sim;Sim;Não;0;Sim;40127;0;1333,81;150,19;0
3556453;VARGEM GRANDE PAULISTA;8;0,4;70,41;5,4;Sim;Não;Não ;Não;0;Não ;50359;0;1468,81;1185,22;0
3556503;VARZEA PAULISTA;728;1,8;219,5;16,03;Sim;Sim;Sim;Não;0;Sim;115708;0;655,65;3294,65;0
3556602;VERA CRUZ;996;0,95;171,03;14,76;Não;;;Não;0;;10180;0;1210,16;41,10;0
3556701;VINHEDO;188;1,19;179,82;15,51;Sim;Sim;Sim;Não;0;Sim;76442;0;2145,26;944,31;0
3556800;VIRADOURO;287;0;0;0;Não;;;Não;0;;17413;0;1441,35;79,98;0
3556909;VISTA ALEGRE DO ALTO;142;0,07;205,68;18,92;Sim;Sim;Sim;Não;0;Sim;8100;0;1246,8;84,88;0
3556958;VITORIA BRASIL;83;0,31;160,15;14,95;Sim;Sim;Sim;Não;0;Sim;1794;0;2417,68;36,00;0
3557006;VOTORANTIM;386;0,93;209,24;19,61;Sim;Sim;Sim;Não;0;Sim;127779;0;1195,31;693,75;0
3557105;VOTUPORANGA;10501;0;0;0;Sim;Sim;Sim;Não;0;Sim;96546;0;1072,77;229,49;0
3557154;ZACARIAS;124;0,9;174,44;15,57;Sim;;;Não;0;;2689;0;3020,84;8,43;0
3557204;CHAVANTES;113;0;0;0;Sim;Sim;Sim;Não;0;Sim;12210;0;1055,67;64,70;0
3557303;ESTIVA GERBI;53;0,66;172,3;6,04;Não;;;Não;0;;11286;0;1453,24;152,22;0
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
